Elapsed Time, Bank, EEPROM, Failures
1, 1, 3, 4416000
1, 1, 4, 17664000
1, 1, 5, 17664000
1, 1, 6, 17664000
1, 1, 7, 17664000
1, 0, 0, 556000
1, 0, 1, 556000
1, 0, 2, 556000
1, 0, 3, 556000
1, 0, 4, 71168000
1, 0, 5, 71168000
1, 0, 6, 71168000
1, 0, 7, 71168000
1, 1, 0, 4448000
1, 1, 1, 4448000
1, 1, 2, 4448000
1, 1, 3, 4448000
1, 1, 4, 17792000
1, 1, 5, 17792000
1, 1, 6, 17792000
1, 1, 7, 17792000
1, 0, 0, 560000
1, 0, 1, 560000
1, 0, 2, 560000
1, 0, 3, 560000
1, 0, 4, 71680000
1, 0, 5, 71680000
1, 0, 6, 71680000
1, 0, 7, 71680000
1, 1, 0, 4480000
1, 1, 1, 4480000
1, 1, 2, 4480000
1, 1, 3, 4480000
1, 1, 4, 17920000
1, 1, 5, 17920000
1, 1, 6, 17920000
1, 1, 7, 17920000
1, 0, 0, 564000
1, 0, 1, 564000
1, 0, 2, 564000
1, 0, 3, 564000
1, 0, 4, 72192000
1, 0, 5, 72192000
1, 0, 6, 72192000
1, 0, 7, 72192000
1, 1, 0, 4512000
1, 1, 1, 4512000
1, 1, 2, 4512000
1, 1, 3, 4512000
1, 1, 4, 18048000
1, 1, 5, 18048000
1, 1, 6, 18048000
1, 1, 7, 18048000
1, 0, 0, 568000
1, 0, 1, 568000
1, 0, 2, 568000
1, 0, 3, 568000
1, 0, 4, 72704000
1, 0, 5, 72704000
1, 0, 6, 72704000
1, 0, 7, 72704000
1, 1, 0, 4544000
1, 1, 1, 4544000
1, 1, 2, 4544000
1, 1, 3, 4544000
1, 1, 4, 18176000
1, 1, 5, 18176000
1, 1, 6, 18176000
1, 1, 7, 18176000
1, 0, 0, 572000
1, 0, 1, 572000
1, 0, 2, 572000
1, 0, 3, 572000
1, 0, 4, 73216000
1, 0, 5, 73216000
1, 0, 6, 73216000
1, 0, 7, 73216000
1, 1, 0, 4576000
1, 1, 1, 4576000
1, 1, 2, 4576000
1, 1, 3, 4576000
1, 1, 4, 18304000
1, 1, 5, 18304000
1, 1, 6, 18304000
1, 1, 7, 18304000
1, 0, 0, 576000
1, 0, 1, 576000
1, 0, 2, 576000
1, 0, 3, 576000
1, 0, 4, 73728000
1, 0, 5, 73728000
1, 0, 6, 73728000
1, 0, 7, 73728000
1, 1, 0, 4608000
1, 1, 1, 4608000
1, 1, 2, 4608000
1, 1, 3, 4608000
1, 1, 4, 18432000
1, 1, 5, 18432000
1, 1, 6, 18432000
1, 1, 7, 18432000
1, 0, 0, 580000
1, 0, 1, 580000
1, 0, 2, 580000
1, 0, 3, 580000
1, 0, 4, 74240000
1, 0, 5, 74240000
1, 0, 6, 74240000
1, 0, 7, 74240000
1, 1, 0, 4640000
1, 1, 1, 4640000
1, 1, 2, 4640000
1, 1, 3, 4640000
1, 1, 4, 18560000
1, 1, 5, 18560000
1, 1, 6, 18560000
1, 1, 7, 18560000
1, 0, 0, 584000
1, 0, 1, 584000
1, 0, 2, 584000
1, 0, 3, 584000
1, 0, 4, 74752000
1, 0, 5, 74752000
1, 0, 6, 74752000
1, 0, 7, 74752000
1, 1, 0, 4672000
1, 1, 1, 4672000
1, 1, 2, 4672000
1, 1, 3, 4672000
1, 1, 4, 18688000
1, 1, 5, 18688000
1, 1, 6, 18688000
1, 1, 7, 18688000
1, 0, 0, 588000
1, 0, 1, 588000
1, 0, 2, 588000
1, 0, 3, 588000
1, 0, 4, 75264000
1, 0, 5, 75264000
1, 0, 6, 75264000
1, 0, 7, 75264000
1, 1, 0, 4704000
1, 1, 1, 4704000
1, 1, 2, 4704000
1, 1, 3, 4704000
1, 1, 4, 18816000
1, 1, 5, 18816000
1, 1, 6, 18816000
1, 1, 7, 18816000
1, 0, 0, 592000
1, 0, 1, 592000
1, 0, 2, 592000
1, 0, 3, 592000
1, 0, 4, 75776000
1, 0, 5, 75776000
1, 0, 6, 75776000
1, 0, 7, 75776000
1, 1, 0, 4736000
1, 1, 1, 4736000
1, 1, 2, 4736000
1, 1, 3, 4736000
1, 1, 4, 18944000
1, 1, 5, 18944000
1, 1, 6, 18944000
1, 1, 7, 18944000
1, 0, 0, 596000
1, 0, 1, 596000
1, 0, 2, 596000
1, 0, 3, 596000
1, 0, 4, 76288000
1, 0, 5, 76288000
1, 0, 6, 76288000
1, 0, 7, 76288000
1, 1, 0, 4768000
1, 1, 1, 4768000
1, 1, 2, 4768000
1, 1, 3, 4768000
1, 1, 4, 19072000
1, 1, 5, 19072000
1, 1, 6, 19072000
1, 1, 7, 19072000
1, 0, 0, 600000
1, 0, 1, 600000
1, 0, 2, 600000
1, 0, 3, 600000
1, 0, 4, 76800000
1, 0, 5, 76800000
1, 0, 6, 76800000
1, 0, 7, 76800000
1, 1, 0, 4800000
1, 1, 1, 4800000
1, 1, 2, 4800000
1, 1, 3, 4800000
1, 1, 4, 19200000
1, 1, 5, 19200000
1, 1, 6, 19200000
1, 1, 7, 19200000
1, 0, 0, 604000
1, 0, 1, 604000
1, 0, 2, 604000
1, 0, 3, 604000
1, 0, 4, 77312000
1, 0, 5, 77312000
1, 0, 6, 77312000
1, 0, 7, 77312000
1, 1, 0, 4832000
1, 1, 1, 4832000
1, 1, 2, 4832000
1, 1, 3, 4832000
1, 1, 4, 19328000
1, 1, 5, 19328000
1, 1, 6, 19328000
1, 1, 7, 19328000
1, 0, 0, 608000
1, 0, 1, 608000
1, 0, 2, 608000
1, 0, 3, 608000
1, 0, 4, 77824000
1, 0, 5, 77824000
1, 0, 6, 77824000
1, 0, 7, 77824000
1, 1, 0, 4864000
1, 1, 1, 4864000
1, 1, 2, 4864000
1, 1, 3, 4864000
1, 1, 4, 19456000
1, 1, 5, 19456000
1, 1, 6, 19456000
1, 1, 7, 19456000
1, 0, 0, 612000
1, 0, 1, 612000
1, 0, 2, 612000
1, 0, 3, 612000
1, 0, 4, 78336000
1, 0, 5, 78336000
1, 0, 6, 78336000
1, 0, 7, 78336000
1, 1, 0, 4896000
1, 1, 1, 4896000
1, 1, 2, 4896000
1, 1, 3, 4896000
1, 1, 4, 19584000
1, 1, 5, 19584000
1, 1, 6, 19584000
1, 1, 7, 19584000
1, 0, 0, 616000
1, 0, 1, 616000
1, 0, 2, 616000
1, 0, 3, 616000
1, 0, 4, 78848000
1, 0, 5, 78848000
1, 0, 6, 78848000
1, 0, 7, 78848000
1, 1, 0, 4928000
1, 1, 1, 4928000
1, 1, 2, 4928000
1, 1, 3, 4928000
1, 1, 4, 19712000
1, 1, 5, 19712000
1, 1, 6, 19712000
1, 1, 7, 19712000
1, 0, 0, 620000
1, 0, 1, 620000
1, 0, 2, 620000
1, 0, 3, 620000
1, 0, 4, 79360000
1, 0, 5, 79360000
1, 0, 6, 79360000
1, 0, 7, 79360000
1, 1, 0, 4960000
1, 1, 1, 4960000
1, 1, 2, 4960000
1, 1, 3, 4960000
1, 1, 4, 19840000
1, 1, 5, 19840000
1, 1, 6, 19840000
1, 1, 7, 19840000
1, 0, 0, 624000
1, 0, 1, 624000
1, 0, 2, 624000
1, 0, 3, 624000
1, 0, 4, 79872000
1, 0, 5, 79872000
1, 0, 6, 79872000
1, 0, 7, 79872000
1, 1, 0, 4992000
1, 1, 1, 4992000
1, 1, 2, 4992000
1, 1, 3, 4992000
1, 1, 4, 19968000
1, 1, 5, 19968000
1, 1, 6, 19968000
1, 1, 7, 19968000
1, 0, 0, 628000
1, 0, 1, 628000
1, 0, 2, 628000
1, 0, 3, 628000
1, 0, 4, 80384000
1, 0, 5, 80384000
1, 0, 6, 80384000
1, 0, 7, 80384000
1, 1, 0, 5024000
1, 1, 1, 5024000
1, 1, 2, 5024000
1, 1, 3, 5024000
1, 1, 4, 20096000
1, 1, 5, 20096000
1, 1, 6, 20096000
1, 1, 7, 20096000
1, 0, 0, 632000
1, 0, 1, 632000
1, 0, 2, 632000
1, 0, 3, 632000
1, 0, 4, 80896000
1, 0, 5, 80896000
1, 0, 6, 80896000
1, 0, 7, 80896000
1, 1, 0, 5056000
1, 1, 1, 5056000
1, 1, 2, 5056000
1, 1, 3, 5056000
1, 1, 4, 20224000
1, 1, 5, 20224000
1, 1, 6, 20224000
1, 1, 7, 20224000
1, 0, 0, 636000
1, 0, 1, 636000
1, 0, 2, 636000
1, 0, 3, 636000
1, 0, 4, 81408000
1, 0, 5, 81408000
1, 0, 6, 81408000
1, 0, 7, 81408000
1, 1, 0, 5088000
1, 1, 1, 5088000
1, 1, 2, 5088000
1, 1, 3, 5088000
1, 1, 4, 20352000
1, 1, 5, 20352000
1, 1, 6, 20352000
1, 1, 7, 20352000
1, 0, 0, 640000
1, 0, 1, 640000
1, 0, 2, 640000
1, 0, 3, 640000
1, 0, 4, 81920000
1, 0, 5, 81920000
1, 0, 6, 81920000
1, 0, 7, 81920000
1, 1, 0, 5120000
1, 1, 1, 5120000
1, 1, 2, 5120000
1, 1, 3, 5120000
1, 1, 4, 20480000
1, 1, 5, 20480000
1, 1, 6, 20480000
1, 1, 7, 20480000
1, 0, 0, 644000
1, 0, 1, 644000
1, 0, 2, 644000
1, 0, 3, 644000
1, 0, 4, 82432000
1, 0, 5, 82432000
1, 0, 6, 82432000
1, 0, 7, 82432000
1, 1, 0, 5152000
1, 1, 1, 5152000
1, 1, 2, 5152000
1, 1, 3, 5152000
1, 1, 4, 20608000
1, 1, 5, 20608000
1, 1, 6, 20608000
1, 1, 7, 20608000
1, 0, 0, 648000
1, 0, 1, 648000
1, 0, 2, 648000
1, 0, 3, 648000
1, 0, 4, 82944000
1, 0, 5, 82944000
1, 0, 6, 82944000
1, 0, 7, 82944000
1, 1, 0, 5184000
1, 1, 1, 5184000
1, 1, 2, 5184000
1, 1, 3, 5184000
1, 1, 4, 20736000
1, 1, 5, 20736000
1, 1, 6, 20736000
1, 1, 7, 20736000
1, 0, 0, 652000
1, 0, 1, 652000
1, 0, 2, 652000
1, 0, 3, 652000
1, 0, 4, 83456000
1, 0, 5, 83456000
1, 0, 6, 83456000
1, 0, 7, 83456000
1, 1, 0, 5216000
1, 1, 1, 5216000
1, 1, 2, 5216000
1, 1, 3, 5216000
1, 1, 4, 20864000
1, 1, 5, 20864000
1, 1, 6, 20864000
1, 1, 7, 20864000
1, 0, 0, 656000
1, 0, 1, 656000
1, 0, 2, 656000
1, 0, 3, 656000
1, 0, 4, 83968000
1, 0, 5, 83968000
1, 0, 6, 83968000
1, 0, 7, 83968000
1, 1, 0, 5248000
1, 1, 1, 5248000
1, 1, 2, 5248000
1, 1, 3, 5248000
1, 1, 4, 20992000
1, 1, 5, 20992000
1, 1, 6, 20992000
1, 1, 7, 20992000
1, 0, 0, 660000
1, 0, 1, 660000
1, 0, 2, 660000
1, 0, 3, 660000
1, 0, 4, 84480000
1, 0, 5, 84480000
1, 0, 6, 84480000
1, 0, 7, 84480000
1, 1, 0, 5280000
1, 1, 1, 5280000
1, 1, 2, 5280000
1, 1, 3, 5280000
1, 1, 4, 21120000
1, 1, 5, 21120000
1, 1, 6, 21120000
1, 1, 7, 21120000
1, 0, 0, 664000
1, 0, 1, 664000
1, 0, 2, 664000
1, 0, 3, 664000
1, 0, 4, 84992000
1, 0, 5, 84992000
1, 0, 6, 84992000
1, 0, 7, 84992000
1, 1, 0, 5312000
1, 1, 1, 5312000
1, 1, 2, 5312000
1, 1, 3, 5312000
1, 1, 4, 21248000
1, 1, 5, 21248000
1, 1, 6, 21248000
1, 1, 7, 21248000
1, 0, 0, 668000
1, 0, 1, 668000
1, 0, 2, 668000
1, 0, 3, 668000
1, 0, 4, 85504000
1, 0, 5, 85504000
1, 0, 6, 85504000
1, 0, 7, 85504000
1, 1, 0, 5344000
1, 1, 1, 5344000
1, 1, 2, 5344000
1, 1, 3, 5344000
1, 1, 4, 21376000
1, 1, 5, 21376000
1, 1, 6, 21376000
1, 1, 7, 21376000
1, 0, 0, 672000
1, 0, 1, 672000
1, 0, 2, 672000
1, 0, 3, 672000
1, 0, 4, 86016000
1, 0, 5, 86016000
1, 0, 6, 86016000
1, 0, 7, 86016000
1, 1, 0, 5376000
1, 1, 1, 5376000
1, 1, 2, 5376000
1, 1, 3, 5376000
1, 1, 4, 21504000
1, 1, 5, 21504000
1, 1, 6, 21504000
1, 1, 7, 21504000
1, 0, 0, 676000
1, 0, 1, 676000
1, 0, 2, 676000
1, 0, 3, 676000
1, 0, 4, 86528000
1, 0, 5, 86528000
1, 0, 6, 86528000
1, 0, 7, 86528000
1, 1, 0, 5408000
1, 1, 1, 5408000
1, 1, 2, 5408000
1, 1, 3, 5408000
1, 1, 4, 21632000
1, 1, 5, 21632000
1, 1, 6, 21632000
1, 1, 7, 21632000
1, 0, 0, 680000
1, 0, 1, 680000
1, 0, 2, 680000
1, 0, 3, 680000
1, 0, 4, 87040000
1, 0, 5, 87040000
1, 0, 6, 87040000
1, 0, 7, 87040000
1, 1, 0, 5440000
1, 1, 1, 5440000
1, 1, 2, 5440000
1, 1, 3, 5440000
1, 1, 4, 21760000
1, 1, 5, 21760000
1, 1, 6, 21760000
1, 1, 7, 21760000
1, 0, 0, 684000
1, 0, 1, 684000
1, 0, 2, 684000
1, 0, 3, 684000
1, 0, 4, 87552000
1, 0, 5, 87552000
1, 0, 6, 87552000
1, 0, 7, 87552000
1, 1, 0, 5472000
1, 1, 1, 5472000
1, 1, 2, 5472000
1, 1, 3, 5472000
1, 1, 4, 21888000
1, 1, 5, 21888000
1, 1, 6, 21888000
1, 1, 7, 21888000
1, 0, 0, 688000
1, 0, 1, 688000
1, 0, 2, 688000
1, 0, 3, 688000
1, 0, 4, 88064000
1, 0, 5, 88064000
1, 0, 6, 88064000
1, 0, 7, 88064000
1, 1, 0, 5504000
1, 1, 1, 5504000
1, 1, 2, 5504000
1, 1, 3, 5504000
1, 1, 4, 22016000
1, 1, 5, 22016000
1, 1, 6, 22016000
1, 1, 7, 22016000
1, 0, 0, 692000
1, 0, 1, 692000
1, 0, 2, 692000
1, 0, 3, 692000
1, 0, 4, 88576000
1, 0, 5, 88576000
1, 0, 6, 88576000
1, 0, 7, 88576000
1, 1, 0, 5536000
1, 1, 1, 5536000
1, 1, 2, 5536000
1, 1, 3, 5536000
1, 1, 4, 22144000
1, 1, 5, 22144000
1, 1, 6, 22144000
1, 1, 7, 22144000
1, 0, 0, 696000
1, 0, 1, 696000
1, 0, 2, 696000
1, 0, 3, 696000
1, 0, 4, 89088000
1, 0, 5, 89088000
1, 0, 6, 89088000
1, 0, 7, 89088000
1, 1, 0, 5568000
1, 1, 1, 5568000
1, 1, 2, 5568000
1, 1, 3, 5568000
1, 1, 4, 22272000
1, 1, 5, 22272000
1, 1, 6, 22272000
1, 1, 7, 22272000
1, 0, 0, 700000
1, 0, 1, 700000
1, 0, 2, 700000
1, 0, 3, 700000
1, 0, 4, 89600000
1, 0, 5, 89600000
1, 0, 6, 89600000
1, 0, 7, 89600000
1, 1, 0, 5600000
1, 1, 1, 5600000
1, 1, 2, 5600000
1, 1, 3, 5600000
1, 1, 4, 22400000
1, 1, 5, 22400000
1, 1, 6, 22400000
1, 1, 7, 22400000
1, 0, 0, 704000
1, 0, 1, 704000
1, 0, 2, 704000
1, 0, 3, 704000
1, 0, 4, 90112000
1, 0, 5, 90112000
1, 0, 6, 90112000
1, 0, 7, 90112000
1, 1, 0, 5632000
1, 1, 1, 5632000
1, 1, 2, 5632000
1, 1, 3, 5632000
1, 1, 4, 22528000
1, 1, 5, 22528000
1, 1, 6, 22528000
1, 1, 7, 22528000
1, 0, 0, 708000
1, 0, 1, 708000
1, 0, 2, 708000
1, 0, 3, 708000
1, 0, 4, 90624000
1, 0, 5, 90624000
1, 0, 6, 90624000
1, 0, 7, 90624000
1, 1, 0, 5664000
1, 1, 1, 5664000
1, 1, 2, 5664000
1, 1, 3, 5664000
1, 1, 4, 22656000
1, 1, 5, 22656000
1, 1, 6, 22656000
1, 1, 7, 22656000
1, 0, 0, 712000
1, 0, 1, 712000
1, 0, 2, 712000
1, 0, 3, 712000
1, 0, 4, 91136000
1, 0, 5, 91136000
1, 0, 6, 91136000
1, 0, 7, 91136000
1, 1, 0, 5696000
1, 1, 1, 5696000
1, 1, 2, 5696000
1, 1, 3, 5696000
1, 1, 4, 22784000
1, 1, 5, 22784000
1, 1, 6, 22784000
1, 1, 7, 22784000
1, 0, 0, 716000
1, 0, 1, 716000
1, 0, 2, 716000
1, 0, 3, 716000
1, 0, 4, 91648000
1, 0, 5, 91648000
1, 0, 6, 91648000
1, 0, 7, 91648000
1, 1, 0, 5728000
1, 1, 1, 5728000
1, 1, 2, 5728000
1, 1, 3, 5728000
1, 1, 4, 22912000
1, 1, 5, 22912000
1, 1, 6, 22912000
1, 1, 7, 22912000
1, 0, 0, 720000
1, 0, 1, 720000
1, 0, 2, 720000
1, 0, 3, 720000
1, 0, 4, 92160000
1, 0, 5, 92160000
1, 0, 6, 92160000
1, 0, 7, 92160000
1, 1, 0, 5760000
1, 1, 1, 5760000
1, 1, 2, 5760000
1, 1, 3, 5760000
1, 1, 4, 23040000
1, 1, 5, 23040000
1, 1, 6, 23040000
1, 1, 7, 23040000
1, 0, 0, 724000
1, 0, 1, 724000
1, 0, 2, 724000
1, 0, 3, 724000
1, 0, 4, 92672000
1, 0, 5, 92672000
1, 0, 6, 92672000
1, 0, 7, 92672000
1, 1, 0, 5792000
1, 1, 1, 5792000
1, 1, 2, 5792000
1, 1, 3, 5792000
1, 1, 4, 23168000
1, 1, 5, 23168000
1, 1, 6, 23168000
1, 1, 7, 23168000
1, 0, 0, 728000
1, 0, 1, 728000
1, 0, 2, 728000
1, 0, 3, 728000
1, 0, 4, 93184000
1, 0, 5, 93184000
1, 0, 6, 93184000
1, 0, 7, 93184000
1, 1, 0, 5824000
1, 1, 1, 5824000
1, 1, 2, 5824000
1, 1, 3, 5824000
1, 1, 4, 23296000
1, 1, 5, 23296000
1, 1, 6, 23296000
1, 1, 7, 23296000
1, 0, 0, 732000
1, 0, 1, 732000
1, 0, 2, 732000
1, 0, 3, 732000
1, 0, 4, 93696000
1, 0, 5, 93696000
1, 0, 6, 93696000
1, 0, 7, 93696000
1, 1, 0, 5856000
1, 1, 1, 5856000
1, 1, 2, 5856000
1, 1, 3, 5856000
1, 1, 4, 23424000
1, 1, 5, 23424000
1, 1, 6, 23424000
1, 1, 7, 23424000
1, 0, 0, 736000
1, 0, 1, 736000
1, 0, 2, 736000
1, 0, 3, 736000
1, 0, 4, 94208000
1, 0, 5, 94208000
1, 0, 6, 94208000
1, 0, 7, 94208000
1, 1, 0, 5888000
1, 1, 1, 5888000
1, 1, 2, 5888000
1, 1, 3, 5888000
1, 1, 4, 23552000
1, 1, 5, 23552000
1, 1, 6, 23552000
1, 1, 7, 23552000
1, 0, 0, 740000
1, 0, 1, 740000
1, 0, 2, 740000
1, 0, 3, 740000
1, 0, 4, 94720000
1, 0, 5, 94720000
1, 0, 6, 94720000
1, 0, 7, 94720000
1, 1, 0, 5920000
1, 1, 1, 5920000
1, 1, 2, 5920000
1, 1, 3, 5920000
1, 1, 4, 23680000
1, 1, 5, 23680000
1, 1, 6, 23680000
1, 1, 7, 23680000
1, 0, 0, 744000
1, 0, 1, 744000
1, 0, 2, 744000
1, 0, 3, 744000
1, 0, 4, 95232000
1, 0, 5, 95232000
1, 0, 6, 95232000
1, 0, 7, 95232000
1, 1, 0, 5952000
1, 1, 1, 5952000
1, 1, 2, 5952000
1, 1, 3, 5952000
1, 1, 4, 23808000
1, 1, 5, 23808000
1, 1, 6, 23808000
1, 1, 7, 23808000
1, 0, 0, 748000
1, 0, 1, 748000
1, 0, 2, 748000
1, 0, 3, 748000
1, 0, 4, 95744000
1, 0, 5, 95744000
1, 0, 6, 95744000
1, 0, 7, 95744000
1, 1, 0, 5984000
1, 1, 1, 5984000
1, 1, 2, 5984000
1, 1, 3, 5984000
1, 1, 4, 23936000
1, 1, 5, 23936000
1, 1, 6, 23936000
1, 1, 7, 23936000
1, 0, 0, 752000
1, 0, 1, 752000
1, 0, 2, 752000
1, 0, 3, 752000
1, 0, 4, 96256000
1, 0, 5, 96256000
1, 0, 6, 96256000
1, 0, 7, 96256000
1, 1, 0, 6016000
1, 1, 1, 6016000
1, 1, 2, 6016000
1, 1, 3, 6016000
1, 1, 4, 24064000
1, 1, 5, 24064000
1, 1, 6, 24064000
1, 1, 7, 24064000
1, 0, 0, 756000
1, 0, 1, 756000
1, 0, 2, 756000
1, 0, 3, 756000
1, 0, 4, 96768000
1, 0, 5, 96768000
1, 0, 6, 96768000
1, 0, 7, 96768000
1, 1, 0, 6048000
1, 1, 1, 6048000
1, 1, 2, 6048000
1, 1, 3, 6048000
1, 1, 4, 24192000
1, 1, 5, 24192000
1, 1, 6, 24192000
1, 1, 7, 24192000
1, 0, 0, 760000
1, 0, 1, 760000
1, 0, 2, 760000
1, 0, 3, 760000
1, 0, 4, 97280000
1, 0, 5, 97280000
1, 0, 6, 97280000
1, 0, 7, 97280000
1, 1, 0, 6080000
1, 1, 1, 6080000
1, 1, 2, 6080000
1, 1, 3, 6080000
1, 1, 4, 24320000
1, 1, 5, 24320000
1, 1, 6, 24320000
1, 1, 7, 24320000
1, 0, 0, 764000
1, 0, 1, 764000
1, 0, 2, 764000
1, 0, 3, 764000
1, 0, 4, 97792000
1, 0, 5, 97792000
1, 0, 6, 97792000
1, 0, 7, 97792000
1, 1, 0, 6112000
1, 1, 1, 6112000
1, 1, 2, 6112000
1, 1, 3, 6112000
1, 1, 4, 24448000
1, 1, 5, 24448000
1, 1, 6, 24448000
1, 1, 7, 24448000
1, 0, 0, 768000
1, 0, 1, 768000
1, 0, 2, 768000
1, 0, 3, 768000
1, 0, 4, 98304000
1, 0, 5, 98304000
1, 0, 6, 98304000
1, 0, 7, 98304000
1, 1, 0, 6144000
1, 1, 1, 6144000
1, 1, 2, 6144000
1, 1, 3, 6144000
1, 1, 4, 24576000
1, 1, 5, 24576000
1, 1, 6, 24576000
1, 1, 7, 24576000
1, 0, 0, 772000
1, 0, 1, 772000
1, 0, 2, 772000
1, 0, 3, 772000
1, 0, 4, 98816000
1, 0, 5, 98816000
1, 0, 6, 98816000
1, 0, 7, 98816000
1, 1, 0, 6176000
1, 1, 1, 6176000
1, 1, 2, 6176000
1, 1, 3, 6176000
1, 1, 4, 24704000
1, 1, 5, 24704000
1, 1, 6, 24704000
1, 1, 7, 24704000
1, 0, 0, 776000
1, 0, 1, 776000
1, 0, 2, 776000
1, 0, 3, 776000
1, 0, 4, 99328000
1, 0, 5, 99328000
1, 0, 6, 99328000
1, 0, 7, 99328000
1, 1, 0, 6208000
1, 1, 1, 6208000
1, 1, 2, 6208000
1, 1, 3, 6208000
1, 1, 4, 24832000
1, 1, 5, 24832000
1, 1, 6, 24832000
1, 1, 7, 24832000
1, 0, 0, 780000
1, 0, 1, 780000
1, 0, 2, 780000
1, 0, 3, 780000
1, 0, 4, 99840000
1, 0, 5, 99840000
1, 0, 6, 99840000
1, 0, 7, 99840000
1, 1, 0, 6240000
1, 1, 1, 6240000
1, 1, 2, 6240000
1, 1, 3, 6240000
1, 1, 4, 24960000
1, 1, 5, 24960000
1, 1, 6, 24960000
1, 1, 7, 24960000
1, 0, 0, 784000
1, 0, 1, 784000
1, 0, 2, 784000
1, 0, 3, 784000
1, 0, 4, 100352000
1, 0, 5, 100352000
1, 0, 6, 100352000
1, 0, 7, 100352000
1, 1, 0, 6272000
1, 1, 1, 6272000
1, 1, 2, 6272000
1, 1, 3, 6272000
1, 1, 4, 25088000
1, 1, 5, 25088000
1, 1, 6, 25088000
1, 1, 7, 25088000
1, 0, 0, 788000
1, 0, 1, 788000
1, 0, 2, 788000
1, 0, 3, 788000
1, 0, 4, 100864000
1, 0, 5, 100864000
1, 0, 6, 100864000
1, 0, 7, 100864000
1, 1, 0, 6304000
1, 1, 1, 6304000
1, 1, 2, 6304000
1, 1, 3, 6304000
1, 1, 4, 25216000
1, 1, 5, 25216000
1, 1, 6, 25216000
1, 1, 7, 25216000
1, 0, 0, 792000
1, 0, 1, 792000
1, 0, 2, 792000
1, 0, 3, 792000
1, 0, 4, 101376000
1, 0, 5, 101376000
1, 0, 6, 101376000
1, 0, 7, 101376000
1, 1, 0, 6336000
1, 1, 1, 6336000
1, 1, 2, 6336000
1, 1, 3, 6336000
1, 1, 4, 25344000
1, 1, 5, 25344000
1, 1, 6, 25344000
1, 1, 7, 25344000
1, 0, 0, 796000
1, 0, 1, 796000
1, 0, 2, 796000
1, 0, 3, 796000
1, 0, 4, 101888000
1, 0, 5, 101888000
1, 0, 6, 101888000
1, 0, 7, 101888000
1, 1, 0, 6368000
1, 1, 1, 6368000
1, 1, 2, 6368000
1, 1, 3, 6368000
1, 1, 4, 25472000
1, 1, 5, 25472000
1, 1, 6, 25472000
2, 1, 7, 25472000
